reporting_year,reporting_month,organization,action_as_per_source,enforcement_type,proactive_flag,topic,value,units,date,year,month,quarter,month_sin,month_cos,platform_avg_enforcement,topic_avg_enforcement,log_value,organization_encoded,action_as_per_source_encoded,enforcement_type_encoded,proactive_flag_encoded,topic_encoded,units_encoded
2025,9,facebook,Proactive Rate,content actioned,Proactive,regulated goods: firearms,99.8,value in percentage,2025-09-01,2025,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,65.43859649122807,4.613138355637268,0,15,1,0,28,3
2025,9,facebook,Content Actioned,content actioned,Unknown,regulated goods: firearms,25.6,value in thousands,2025-09-01,2025,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,65.43859649122807,3.280911215787653,0,10,1,1,28,4
2025,9,facebook,Proactive Rate,content actioned,Proactive,spam,99.9,value in percentage,2025-09-01,2025,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,108699.60666666667,4.6141299273595635,0,15,1,0,32,3
2025,9,facebook,Content Actioned,content actioned,Unknown,spam,1.0,value in millions,2025-09-01,2025,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,108699.60666666667,0.6931471805599453,0,10,1,1,32,1
2025,9,facebook,Proactive Rate,content actioned,Proactive,suicide and self-injury,97.9,value in percentage,2025-09-01,2025,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,105.15555555555555,4.594109238628667,0,15,1,0,33,3
2025,9,facebook,Content Actioned,content actioned,Unknown,suicide and self-injury,2.1,value in millions,2025-09-01,2025,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,105.15555555555555,1.1314021114911006,0,10,1,1,33,1
2025,9,facebook,Proactive Rate,content actioned,Proactive,violence and incitement,97.2,value in percentage,2025-09-01,2025,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,125.37943925233645,4.58700621536042,0,15,1,0,38,3
2025,9,facebook,Content Actioned,content actioned,Unknown,violence and incitement,275.7,value in thousands,2025-09-01,2025,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,125.37943925233645,5.62293388679288,0,10,1,1,38,4
2025,9,facebook,Proactive Rate,content actioned,Proactive,violent and graphic content,38.4,value in percentage,2025-09-01,2025,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,278.27434782608697,3.673765816303888,0,15,1,0,39,3
2025,9,facebook,Content Actioned,content actioned,Unknown,violent and graphic content,2.9,value in thousands,2025-09-01,2025,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,278.27434782608697,1.3609765531356006,0,10,1,1,39,4
2025,8,facebook,Proactive Rate,content actioned,Proactive,adult nudity and sexual activity,98.3,value in percentage,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,191.13304347826087,4.598145571051127,0,15,1,0,1,3
2025,8,facebook,Content Actioned,content actioned,Unknown,adult nudity and sexual activity,1.2,value in millions,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,191.13304347826087,0.7884573603642702,0,10,1,1,1,1
2025,8,facebook,Proactive Rate,content actioned,Proactive,bullying and harassment,22.2,value in percentage,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,197.25565217391306,3.144152278672264,0,15,1,0,3,3
2025,8,facebook,Content Actioned,content actioned,Unknown,bullying and harassment,13.7,value in thousands,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,197.25565217391306,2.6878474937846906,0,10,1,1,3,4
2025,8,facebook,Proactive Rate,content actioned,Proactive,child endangerment - nudity and physical abuse,99.8,value in percentage,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,109.2233644859813,4.613138355637268,0,15,1,0,5,3
2025,8,facebook,Content Actioned,content actioned,Unknown,child endangerment - nudity and physical abuse,475.0,value in thousands,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,109.2233644859813,6.16541785423142,0,10,1,1,5,4
2025,8,facebook,Proactive Rate,content actioned,Proactive,child endangerment - sexual exploitation,99.1,value in percentage,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,194.28551401869157,4.6061696863211745,0,15,1,0,6,3
2025,8,facebook,Content Actioned,content actioned,Unknown,child endangerment - sexual exploitation,100.0,value in thousands,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,194.28551401869157,4.61512051684126,0,10,1,1,6,4
2025,8,facebook,Proactive Rate,content actioned,Proactive,dangerous organizations and individuals: organized hate,95.6,value in percentage,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,55.39217391304348,4.570578741218473,0,15,1,0,11,3
2025,8,facebook,Content Actioned,content actioned,Unknown,dangerous organizations and individuals: organized hate,3.3,value in thousands,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,55.39217391304348,1.4586150226995167,0,10,1,1,11,4
2025,8,facebook,Proactive Rate,content actioned,Proactive,dangerous organizations and individuals: terrorism,99.0,value in percentage,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,98.71608695652174,4.605170185988092,0,15,1,0,12,3
2025,8,facebook,Content Actioned,content actioned,Unknown,dangerous organizations and individuals: terrorism,30.3,value in thousands,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,98.71608695652174,3.4436180975461075,0,10,1,1,12,4
2025,8,facebook,Proactive Rate,content actioned,Proactive,hate speech,19.8,value in percentage,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,362.6427983539094,3.0349529867072724,0,15,1,0,14,3
2025,8,facebook,Content Actioned,content actioned,Unknown,hate speech,2.5,value in thousands,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,362.6427983539094,1.252762968495368,0,10,1,1,14,4
2025,8,facebook,Proactive Rate,content actioned,Proactive,regulated goods: drugs,96.8,value in percentage,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,68.04292035398231,4.582924577040772,0,15,1,0,27,3
2025,8,facebook,Content Actioned,content actioned,Unknown,regulated goods: drugs,6.8,value in thousands,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,68.04292035398231,2.0541237336955462,0,10,1,1,27,4
2025,8,facebook,Proactive Rate,content actioned,Proactive,regulated goods: firearms,98.7,value in percentage,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,65.43859649122807,4.602165676967792,0,15,1,0,28,3
2025,8,facebook,Content Actioned,content actioned,Unknown,regulated goods: firearms,4.5,value in thousands,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,65.43859649122807,1.7047480922384253,0,10,1,1,28,4
2025,8,facebook,Proactive Rate,content actioned,Proactive,spam,96.8,value in percentage,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,108699.60666666667,4.582924577040772,0,15,1,0,32,3
2025,8,facebook,Content Actioned,content actioned,Unknown,spam,2.4,value in millions,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,108699.60666666667,1.2237754316221157,0,10,1,1,32,1
2025,8,facebook,Proactive Rate,content actioned,Proactive,suicide and self-injury,99.9,value in percentage,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,167.38962264150942,4.6141299273595635,0,15,1,0,33,3
2025,8,facebook,Content Actioned,content actioned,Unknown,suicide and self-injury,1.4,value in millions,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,167.38962264150942,0.8754687373538999,0,10,1,1,33,1
2025,8,facebook,Proactive Rate,content actioned,Proactive,violence and incitement,60.6,value in percentage,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,125.37943925233645,4.120661870539474,0,15,1,0,38,3
2025,8,facebook,Content Actioned,content actioned,Unknown,violence and incitement,3.7,value in thousands,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,125.37943925233645,1.547562508716013,0,10,1,1,38,4
2025,8,facebook,Proactive Rate,content actioned,Proactive,violent and graphic content,97.9,value in percentage,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,278.27434782608697,4.594109238628667,0,15,1,0,39,3
2025,8,facebook,Content Actioned,content actioned,Unknown,violent and graphic content,390.0,value in thousands,2025-08-01,2025,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,278.27434782608697,5.968707559985366,0,10,1,1,39,4
2025,7,facebook,Proactive Rate,content actioned,Proactive,adult nudity and sexual activity,98.3,value in percentage,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,191.13304347826087,4.598145571051127,0,15,1,0,1,3
2025,7,facebook,Content Actioned,content actioned,Unknown,adult nudity and sexual activity,1.3,value in millions,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,191.13304347826087,0.832909122935104,0,10,1,1,1,1
2025,7,facebook,Proactive Rate,content actioned,Proactive,bullying and harassment,45.9,value in percentage,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,197.25565217391306,3.8480176754522337,0,15,1,0,3,3
2025,7,facebook,Content Actioned,content actioned,Unknown,bullying and harassment,24.0,value in thousands,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,197.25565217391306,3.2188758248682006,0,10,1,1,3,4
2025,7,facebook,Proactive Rate,content actioned,Proactive,child endangerment - nudity and physical abuse,99.8,value in percentage,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,109.2233644859813,4.613138355637268,0,15,1,0,5,3
2025,7,facebook,Content Actioned,content actioned,Unknown,child endangerment - nudity and physical abuse,581.2,value in thousands,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,109.2233644859813,6.366814031311523,0,10,1,1,5,4
2025,7,facebook,Proactive Rate,content actioned,Proactive,child endangerment - sexual exploitation,99.2,value in percentage,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,194.28551401869157,4.607168188650764,0,15,1,0,6,3
2025,7,facebook,Content Actioned,content actioned,Unknown,child endangerment - sexual exploitation,144.0,value in thousands,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,194.28551401869157,4.976733742420574,0,10,1,1,6,4
2025,7,facebook,Proactive Rate,content actioned,Proactive,dangerous organizations and individuals: organized hate,95.4,value in percentage,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,55.39217391304348,4.5685062016165,0,15,1,0,11,3
2025,7,facebook,Content Actioned,content actioned,Unknown,dangerous organizations and individuals: organized hate,4.2,value in thousands,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,55.39217391304348,1.6486586255873816,0,10,1,1,11,4
2025,7,facebook,Proactive Rate,content actioned,Proactive,dangerous organizations and individuals: terrorism,98.7,value in percentage,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,98.71608695652174,4.602165676967792,0,15,1,0,12,3
2025,7,facebook,Content Actioned,content actioned,Unknown,dangerous organizations and individuals: terrorism,27.5,value in thousands,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,98.71608695652174,3.349904087274605,0,10,1,1,12,4
2025,7,facebook,Proactive Rate,content actioned,Proactive,hate speech,47.9,value in percentage,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,362.6427983539094,3.8897773964808264,0,15,1,0,14,3
2025,7,facebook,Content Actioned,content actioned,Unknown,hate speech,4.7,value in thousands,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,362.6427983539094,1.7404661748405044,0,10,1,1,14,4
2025,7,facebook,Proactive Rate,content actioned,Proactive,regulated goods: drugs,98.1,value in percentage,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,68.04292035398231,4.596129441335942,0,15,1,0,27,3
2025,7,facebook,Content Actioned,content actioned,Unknown,regulated goods: drugs,10.2,value in thousands,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,68.04292035398231,2.4159137783010487,0,10,1,1,27,4
2025,7,facebook,Proactive Rate,content actioned,Proactive,regulated goods: firearms,97.9,value in percentage,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,65.43859649122807,4.594109238628667,0,15,1,0,28,3
2025,7,facebook,Content Actioned,content actioned,Unknown,regulated goods: firearms,7.3,value in thousands,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,65.43859649122807,2.1162555148025524,0,10,1,1,28,4
2025,7,facebook,Proactive Rate,content actioned,Proactive,spam,98.0,value in percentage,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,108699.60666666667,4.59511985013459,0,15,1,0,32,3
2025,7,facebook,Content Actioned,content actioned,Unknown,spam,1.3,value in millions,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,108699.60666666667,0.832909122935104,0,10,1,1,32,1
2025,7,facebook,Proactive Rate,content actioned,Proactive,suicide and self-injury,99.8,value in percentage,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,167.38962264150942,4.613138355637268,0,15,1,0,33,3
2025,7,facebook,Content Actioned,content actioned,Unknown,suicide and self-injury,1.5,value in millions,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,167.38962264150942,0.9162907318741551,0,10,1,1,33,1
2025,7,facebook,Proactive Rate,content actioned,Proactive,violence and incitement,75.4,value in percentage,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,125.37943925233645,4.335982696172475,0,15,1,0,38,3
2025,7,facebook,Content Actioned,content actioned,Unknown,violence and incitement,7.1,value in thousands,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,125.37943925233645,2.0918640616783932,0,10,1,1,38,4
2025,7,facebook,Proactive Rate,content actioned,Proactive,violent and graphic content,98.8,value in percentage,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,278.27434782608697,4.603168183317418,0,15,1,0,39,3
2025,7,facebook,Content Actioned,content actioned,Unknown,violent and graphic content,586.3,value in thousands,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,278.27434782608697,6.375535762528473,0,10,1,1,39,4
2025,6,facebook,Proactive Rate,content actioned,Proactive,adult nudity and sexual activity,98.6,value in percentage,2025-06-01,2025,6,2,1.2246467991473532e-16,-1.0,114.48907967032967,191.13304347826087,4.601162164590552,0,15,1,0,1,3
2025,6,facebook,Content Actioned,content actioned,Unknown,adult nudity and sexual activity,1.6,value in millions,2025-06-01,2025,6,2,1.2246467991473532e-16,-1.0,114.48907967032967,191.13304347826087,0.9555114450274365,0,10,1,1,1,1
2025,6,facebook,Proactive Rate,content actioned,Proactive,bullying and harassment,81.5,value in percentage,2025-06-01,2025,6,2,1.2246467991473532e-16,-1.0,114.48907967032967,197.25565217391306,4.412798293340635,0,15,1,0,3,3
2025,6,facebook,Content Actioned,content actioned,Unknown,bullying and harassment,45.1,value in thousands,2025-06-01,2025,6,2,1.2246467991473532e-16,-1.0,114.48907967032967,197.25565217391306,3.8308129500026027,0,10,1,1,3,4
2025,6,facebook,Proactive Rate,content actioned,Proactive,child endangerment - nudity and physical abuse,99.8,value in percentage,2025-06-01,2025,6,2,1.2246467991473532e-16,-1.0,114.48907967032967,109.2233644859813,4.613138355637268,0,15,1,0,5,3
2025,6,facebook,Content Actioned,content actioned,Unknown,child endangerment - nudity and physical abuse,323.6,value in thousands,2025-06-01,2025,6,2,1.2246467991473532e-16,-1.0,114.48907967032967,109.2233644859813,5.782593655080491,0,10,1,1,5,4
